year,month,day,hour,minute,velocidad_viento@98m,direccion_viento@98m,temperatura,humedad_relativa,presion
2008,5,22,1,0,8.95,67.0,25.7,95.9,1011.228
2008,5,22,2,0,9.02,70.8,25.7,95.8,1011.946
2008,5,22,3,0,8.72,75.1,25.7,95.3,1012.214
2008,5,22,4,0,8.32,78.2,25.8,94.7,1012.704
2008,5,22,5,0,7.93,79.7,25.8,93.7,1012.269
2008,5,22,6,0,7.79,80.8,25.7,93.7,1011.862
2008,5,22,7,0,7.89,83.1,25.6,94.1,1011.375
2008,5,22,8,0,8.12,84.6,25.6,94.0,1010.992
2008,5,22,9,0,8.83,86.5,25.6,94.1,1010.896
2008,5,22,10,0,8.97,86.8,25.5,94.3,1010.986
2008,5,22,11,0,9.21,87.0,25.5,94.3,1011.362
2008,5,22,12,0,9.2,88.7,25.7,93.9,1012.124
2008,5,22,13,0,8.85,88.2,25.8,93.7,1012.625
2008,5,22,14,0,8.62,88.7,25.9,93.8,1012.534
2008,5,22,15,0,8.45,88.3,26.0,93.7,1012.548
2008,5,22,16,0,8.26,84.5,26.1,93.9,1012.315
2008,5,22,17,0,8.17,78.6,26.2,93.8,1011.896
2008,5,22,18,0,8.11,72.0,26.2,94.1,1011.27
2008,5,22,19,0,8.12,66.1,26.1,94.4,1010.332
2008,5,22,20,0,8.37,64.6,26.1,94.6,1009.645
2008,5,22,21,0,8.65,62.0,25.9,95.0,1009.238
2008,5,22,22,0,8.49,59.6,26.0,95.3,1009.139
2008,5,22,23,0,8.5,56.3,25.9,95.4,1009.744
2008,5,23,0,0,8.62,56.7,25.9,95.4,1010.088
2008,5,23,1,0,8.6,59.7,25.9,95.4,1011.052
2008,5,23,2,0,8.62,62.6,25.9,95.3,1011.608
2008,5,23,3,0,8.37,68.4,25.9,95.4,1012.338
2008,5,23,4,0,8.73,76.8,25.8,95.4,1012.72
2008,5,23,5,0,9.09,84.3,25.8,95.3,1012.518
2008,5,23,6,0,9.09,87.3,25.7,95.5,1011.939
2008,5,23,7,0,8.9,86.8,25.7,95.5,1011.556
2008,5,23,8,0,8.71,85.5,25.7,95.5,1011.125
2008,5,23,9,0,8.82,86.2,25.7,95.5,1011.344
2008,5,23,10,0,8.69,87.4,25.7,95.8,1011.464
2008,5,23,11,0,8.55,88.5,25.7,95.7,1011.788
2008,5,23,12,0,8.6,90.1,25.9,95.3,1012.688
2008,5,23,13,0,8.17,89.1,25.9,95.4,1013.149
2008,5,23,14,0,8.07,87.5,25.9,95.4,1013.171
2008,5,23,15,0,8.14,86.6,26.2,94.9,1013.352
2008,5,23,16,0,7.93,83.8,26.3,95.0,1013.099
2008,5,23,17,0,7.52,79.2,26.3,95.1,1012.541
2008,5,23,18,0,7.43,73.1,26.3,95.3,1011.755
2008,5,23,19,0,7.48,70.0,26.2,95.2,1010.858
2008,5,23,20,0,7.52,66.7,26.1,95.4,1010.046
2008,5,23,21,0,7.65,62.1,26.0,95.5,1009.832
2008,5,23,22,0,7.5,62.6,26.0,95.6,1009.829
2008,5,23,23,0,7.3,59.1,25.9,95.7,1010.0
2008,5,24,0,0,7.09,58.3,26.0,95.8,1010.718
2008,5,24,1,0,7.05,60.9,26.1,95.5,1011.429
2008,5,24,2,0,7.02,64.8,26.1,95.5,1012.017
2008,5,24,3,0,7.74,69.0,26.0,95.9,1012.316
2008,5,24,4,0,8.22,70.8,26.0,95.9,1012.205
2008,5,24,5,0,8.04,72.6,26.0,95.8,1011.788
2008,5,24,6,0,7.95,73.2,25.8,96.2,1011.331
2008,5,24,7,0,8.04,74.9,25.7,95.5,1010.829
2008,5,24,8,0,7.9,78.8,25.7,95.3,1010.528
2008,5,24,9,0,7.92,83.8,25.6,95.9,1011.115
2008,5,24,10,0,8.03,88.7,25.4,96.1,1011.212
2008,5,24,11,0,7.88,91.8,25.5,96.0,1011.383
2008,5,24,12,0,7.76,93.5,25.6,95.9,1011.855
2008,5,24,13,0,7.26,90.6,25.7,95.9,1011.971
2008,5,24,14,0,6.9,87.7,25.8,95.9,1012.361
2008,5,24,15,0,6.62,87.6,25.9,96.0,1012.449
2008,5,24,16,0,6.19,82.9,26.0,96.1,1012.009
2008,5,24,17,0,5.82,74.4,26.1,96.2,1011.571
2008,5,24,18,0,6.07,66.3,26.1,96.6,1010.934
2008,5,24,19,0,6.44,59.5,26.0,96.7,1009.714
2008,5,24,20,0,6.74,58.2,26.0,96.6,1009.273
2008,5,24,21,0,6.89,56.9,25.9,96.8,1008.849
2008,5,24,22,0,6.51,54.3,26.0,96.8,1009.304
2008,5,24,23,0,6.63,53.0,25.9,96.8,1009.804
2008,5,25,0,0,6.21,51.8,25.9,96.9,1010.379
2008,5,25,1,0,5.96,52.7,26.0,96.9,1010.994
2008,5,25,2,0,5.9,52.5,25.9,96.9,1011.714
2008,5,25,3,0,5.61,52.5,25.9,97.1,1011.986
2008,5,25,4,0,5.76,54.4,25.9,97.2,1011.684
2008,5,25,5,0,5.95,58.8,25.8,97.1,1011.554
2008,5,25,6,0,6.75,63.3,25.6,97.1,1010.994
2008,5,25,7,0,7.41,67.6,25.8,96.7,1010.248
2008,5,25,8,0,7.69,71.2,25.7,96.8,1009.954
2008,5,25,9,0,7.57,72.2,25.8,96.6,1010.013
2008,5,25,10,0,6.69,79.8,25.5,97.3,1010.947
2008,5,25,11,0,6.41,78.7,25.4,97.5,1011.288
2008,5,25,12,0,6.2,85.2,25.5,97.4,1011.881
2008,5,25,13,0,6.43,86.5,25.5,97.2,1012.277
2008,5,25,14,0,5.9,84.0,25.5,96.8,1012.377
2008,5,25,15,0,5.57,77.5,25.5,96.5,1012.556
2008,5,25,16,0,5.49,72.1,25.6,96.8,1011.98
2008,5,25,17,0,5.6,66.7,26.0,96.3,1011.606
2008,5,25,18,0,5.69,55.1,25.9,96.3,1010.608
2008,5,25,19,0,6.06,50.6,25.6,97.3,1009.461
2008,5,25,20,0,6.5,50.1,25.9,97.0,1008.888
2008,5,25,21,0,6.32,56.6,25.8,97.2,1008.731
2008,5,25,22,0,5.59,56.5,25.7,97.2,1009.071
2008,5,25,23,0,5.26,62.4,25.7,97.2,1009.014
2008,5,26,0,0,4.86,71.4,25.7,97.3,1009.658
2008,5,26,1,0,4.49,77.5,25.8,97.1,1010.298
2008,5,26,2,0,4.15,76.6,25.8,97.0,1011.005
2008,5,26,3,0,3.72,72.9,25.8,97.2,1011.256
2008,5,26,4,0,3.75,65.5,25.8,96.5,1011.154
2008,5,26,5,0,4.13,62.6,25.7,96.8,1011.049
2008,5,26,6,0,4.31,63.1,25.7,96.6,1010.312
2008,5,26,7,0,4.2,60.4,25.5,97.2,1010.029
2008,5,26,8,0,4.4,55.5,25.5,97.3,1009.169
2008,5,26,9,0,4.63,57.5,25.5,97.3,1009.157
2008,5,26,10,0,3.93,59.2,25.3,97.2,1009.905
2008,5,26,11,0,3.88,59.4,25.3,97.0,1009.914
2008,5,26,12,0,4.59,69.4,25.4,96.8,1010.441
2008,5,26,13,0,5.37,81.5,25.4,96.7,1010.646
2008,5,26,14,0,5.87,96.7,25.0,96.9,1011.396
2008,5,26,15,0,6.23,108.0,25.2,96.8,1011.058
2008,5,26,16,0,5.85,114.5,25.7,96.1,1010.882
2008,5,26,17,0,4.92,111.4,25.8,96.3,1010.218
2008,5,26,18,0,4.2,94.1,26.0,96.3,1009.618
2008,5,26,19,0,4.47,74.9,26.0,96.5,1008.7
2008,5,26,20,0,4.97,62.6,26.0,96.4,1008.229
2008,5,26,21,0,5.77,59.9,25.8,97.0,1007.563
2008,5,26,22,0,5.54,60.8,25.7,97.0,1007.95
2008,5,26,23,0,5.85,63.6,25.6,97.1,1008.412
2008,5,27,0,0,5.99,67.2,25.6,97.3,1009.378
2008,5,27,1,0,6.21,72.2,25.7,97.4,1010.162
2008,5,27,2,0,6.4,78.9,25.7,97.3,1010.815
2008,5,27,3,0,5.92,79.7,25.3,97.4,1010.836
2008,5,27,4,0,6.08,74.3,25.5,97.1,1010.769
2008,5,27,5,0,6.44,72.0,25.6,97.0,1010.212
2008,5,27,6,0,6.99,73.4,25.1,97.7,1009.439
2008,5,27,7,0,7.44,78.4,25.4,97.0,1008.852
2008,5,27,8,0,7.82,84.2,25.6,96.5,1008.402
2008,5,27,9,0,7.79,90.3,25.7,96.7,1008.858
2008,5,27,10,0,6.78,91.6,25.5,97.3,1009.126
2008,5,27,11,0,7.08,96.1,25.4,97.3,1009.527
2008,5,27,12,0,7.3,93.3,25.8,96.5,1010.072
2008,5,27,13,0,7.2,87.9,25.7,96.8,1010.445
2008,5,27,14,0,7.4,82.6,25.7,97.0,1010.737
2008,5,27,15,0,7.46,82.7,25.8,96.7,1010.699
2008,5,27,16,0,6.86,83.2,26.0,96.2,1010.711
2008,5,27,17,0,7.25,82.7,26.0,95.9,1010.134
2008,5,27,18,0,7.63,78.9,26.2,95.8,1009.608
2008,5,27,19,0,7.85,79.0,26.2,95.8,1008.724
2008,5,27,20,0,7.77,75.9,26.0,96.3,1008.38
2008,5,27,21,0,7.26,75.9,25.9,96.5,1008.178
2008,5,27,22,0,6.52,74.9,25.6,97.2,1008.156
2008,5,27,23,0,6.97,74.0,25.5,97.5,1008.374
2008,5,28,0,0,7.4,72.3,25.7,97.6,1009.45
2008,5,28,1,0,7.7,71.5,25.7,97.7,1009.951
2008,5,28,2,0,7.88,73.6,25.8,97.5,1010.564
2008,5,28,3,0,8.05,78.3,25.9,97.2,1010.679
2008,5,28,4,0,8.54,82.1,25.9,97.1,1011.071
2008,5,28,5,0,8.49,85.0,25.7,97.1,1010.401
2008,5,28,6,0,9.28,84.4,25.6,96.9,1010.178
2008,5,28,7,0,9.49,85.2,25.5,97.3,1009.845
2008,5,28,8,0,10.45,87.9,25.6,97.4,1009.515
2008,5,28,9,0,10.39,90.3,25.7,97.4,1009.782
2008,5,28,10,0,8.35,85.5,25.9,96.4,1009.754
2008,5,28,11,0,8.64,87.7,25.9,96.5,1010.119
2008,5,28,12,0,8.27,93.0,25.8,96.9,1011.087
2008,5,28,13,0,7.73,96.4,25.9,96.9,1011.692
2008,5,28,14,0,7.16,94.7,25.9,96.8,1012.115
2008,5,28,15,0,6.52,93.8,26.1,96.6,1012.673
2008,5,28,16,0,6.54,91.3,26.3,96.4,1012.602
2008,5,28,17,0,6.03,86.0,26.4,96.3,1012.319
2008,5,28,18,0,5.9,78.5,26.4,96.4,1011.891
2008,5,28,19,0,6.31,69.5,26.3,96.6,1011.141
2008,5,28,20,0,6.6,64.8,26.3,96.7,1010.391
2008,5,28,21,0,6.65,66.6,26.1,97.0,1010.364
2008,5,28,22,0,6.58,71.6,26.1,97.1,1010.556
2008,5,28,23,0,6.03,72.2,26.0,97.3,1011.209
2008,5,29,0,0,6.18,73.8,26.1,97.4,1011.854
2008,5,29,1,0,6.66,75.8,26.1,97.4,1012.658
2008,5,29,2,0,6.77,78.7,26.1,97.4,1013.194
2008,5,29,3,0,6.87,78.6,26.1,97.4,1013.681
2008,5,29,4,0,6.96,80.3,25.9,97.5,1013.588
2008,5,29,5,0,6.92,84.2,25.9,97.0,1012.869
2008,5,29,6,0,6.56,84.7,25.8,97.5,1012.211
2008,5,29,7,0,6.34,88.1,25.8,97.6,1011.943
2008,5,29,8,0,6.48,91.7,25.7,97.6,1011.621
2008,5,29,9,0,6.47,96.4,25.5,97.6,1011.877
2008,5,29,10,0,6.58,99.2,25.5,98.0,1011.708
2008,5,29,11,0,6.65,97.5,25.5,98.0,1012.065
2008,5,29,12,0,6.9,98.1,25.6,97.8,1013.179
2008,5,29,13,0,6.75,97.2,25.6,97.7,1013.696
2008,5,29,14,0,6.44,97.8,25.7,97.3,1014.184
2008,5,29,15,0,6.42,97.7,25.8,97.2,1014.28
2008,5,29,16,0,5.77,91.0,25.9,97.1,1013.992
2008,5,29,17,0,5.88,80.6,26.0,97.0,1013.398
2008,5,29,18,0,6.45,72.4,25.9,97.4,1012.836
2008,5,29,19,0,7.36,70.0,25.9,97.5,1011.729
2008,5,29,20,0,7.77,69.3,25.7,97.8,1011.216
2008,5,29,21,0,7.76,69.1,25.8,97.5,1010.859
2008,5,29,22,0,8.03,69.7,25.8,97.4,1010.876
2008,5,29,23,0,7.97,68.3,25.8,97.4,1011.254
2008,5,30,0,0,8.33,67.3,25.8,97.4,1012.129
2008,5,30,1,0,8.21,68.4,25.8,97.6,1013.087
2008,5,30,2,0,8.3,70.9,25.8,97.6,1013.713
2008,5,30,3,0,8.2,75.0,25.7,97.6,1014.082
2008,5,30,4,0,7.98,79.8,25.6,97.8,1013.908
2008,5,30,5,0,7.77,83.6,25.5,98.1,1013.517
2008,5,30,6,0,7.24,87.3,25.4,98.1,1012.754
2008,5,30,7,0,7.21,86.8,25.3,98.2,1012.276
2008,5,30,8,0,7.31,86.5,25.3,98.2,1012.216
2008,5,30,9,0,7.16,89.5,25.3,98.2,1012.633
2008,5,30,10,0,8.86,98.5,26.0,96.7,1012.921
2008,5,30,11,0,8.89,100.2,26.0,96.6,1013.686
2008,5,30,12,0,8.57,99.6,26.2,96.4,1013.874
2008,5,30,13,0,8.35,98.8,26.2,96.5,1014.473
2008,5,30,14,0,8.01,94.9,26.4,96.3,1014.761
2008,5,30,15,0,8.11,91.1,26.5,96.2,1014.204
2008,5,30,16,0,8.0,87.3,26.5,96.6,1013.934
2008,5,30,17,0,7.94,82.4,26.5,96.8,1012.961
2008,5,30,18,0,8.0,77.2,26.5,96.8,1012.13
2008,5,30,19,0,8.04,73.3,26.5,96.8,1011.242
2008,5,30,20,0,8.28,69.0,26.4,97.0,1010.094
2008,5,30,21,0,8.29,65.5,26.4,96.9,1010.138
2008,5,30,22,0,8.23,65.7,26.3,96.9,1010.029
2008,5,30,23,0,8.22,60.8,26.3,96.9,1010.43
2008,5,31,0,0,8.68,61.3,26.4,96.6,1011.492
2008,5,31,1,0,9.12,64.0,26.4,96.4,1012.343
2008,5,31,2,0,9.21,66.5,26.5,96.2,1013.153
2008,5,31,3,0,9.04,70.0,26.5,96.0,1013.569
2008,5,31,4,0,8.87,72.3,26.4,96.2,1013.438
2008,5,31,5,0,8.82,74.0,26.3,96.4,1013.229
2008,5,31,6,0,8.76,76.3,26.1,96.6,1012.162
2008,5,31,7,0,8.57,78.1,26.0,96.7,1012.036
2008,5,31,8,0,8.41,78.6,26.0,96.7,1011.552
2008,5,31,9,0,8.22,78.7,25.9,96.8,1011.984
2008,5,31,10,0,7.9,85.3,25.9,97.1,1011.998
2008,5,31,11,0,8.21,83.5,25.9,97.0,1011.869
2008,5,31,12,0,8.53,83.7,26.0,96.9,1012.5
2008,5,31,13,0,8.78,85.6,26.1,96.9,1012.919
2008,5,31,14,0,8.77,86.7,26.3,96.4,1013.072
2008,5,31,15,0,8.96,86.9,26.4,96.3,1012.935
2008,5,31,16,0,8.75,81.9,26.5,96.2,1012.799
2008,5,31,17,0,8.43,75.4,26.5,96.1,1012.311
2008,5,31,18,0,8.59,72.3,26.5,96.3,1011.741
2008,5,31,19,0,8.63,70.1,26.4,96.1,1010.917
2008,5,31,20,0,8.86,68.9,26.3,96.2,1010.159
2008,5,31,21,0,9.03,68.0,26.3,96.3,1009.718
2008,5,31,22,0,7.9,67.9,26.4,96.4,1009.974
2008,5,31,23,0,7.51,68.2,26.3,96.7,1010.257
2008,6,1,0,0,7.78,67.1,26.4,96.7,1011.15
2008,6,1,1,0,8.28,66.6,26.5,96.5,1011.742
2008,6,1,2,0,8.46,69.4,26.5,96.4,1012.27
2008,6,1,3,0,8.58,74.4,26.5,96.4,1012.536
2008,6,1,4,0,8.34,76.4,26.5,96.4,1012.898
2008,6,1,5,0,8.07,75.3,26.5,96.4,1012.234
2008,6,1,6,0,8.68,76.5,26.4,96.4,1011.844
2008,6,1,7,0,9.25,80.5,26.3,96.7,1011.594
2008,6,1,8,0,9.52,84.0,26.2,96.9,1010.951
2008,6,1,9,0,10.49,89.9,26.2,96.9,1011.006
2008,6,1,10,0,9.01,90.1,26.2,96.9,1010.441
2008,6,1,11,0,9.03,90.9,26.3,96.8,1010.654
2008,6,1,12,0,9.13,92.6,26.3,96.8,1011.738
2008,6,1,13,0,8.64,94.3,26.4,96.7,1012.124
2008,6,1,14,0,8.45,93.9,26.6,96.5,1012.668
2008,6,1,15,0,7.9,90.4,26.7,96.3,1012.623
2008,6,1,16,0,7.5,87.7,26.9,96.2,1012.51
2008,6,1,17,0,7.31,84.0,27.0,96.3,1011.608
2008,6,1,18,0,7.36,76.8,26.9,96.7,1010.7
2008,6,1,19,0,7.58,69.5,26.6,97.3,1009.839
2008,6,1,20,0,7.73,65.2,26.5,97.5,1009.396
2008,6,1,21,0,7.96,64.9,26.5,97.4,1009.332
2008,6,1,22,0,8.25,66.6,26.6,97.5,1009.607
2008,6,1,23,0,8.05,65.5,26.5,97.7,1010.003
2008,6,2,0,0,7.43,61.2,26.5,97.7,1010.335
2008,6,2,1,0,7.48,61.8,26.6,97.6,1010.895
2008,6,2,2,0,8.4,66.6,26.7,97.5,1011.736
2008,6,2,3,0,8.87,72.0,26.7,97.6,1012.323
2008,6,2,4,0,8.78,77.3,26.6,97.6,1012.206
2008,6,2,5,0,8.92,81.5,26.6,97.4,1011.381
2008,6,2,6,0,9.08,87.7,26.5,97.3,1010.791
2008,6,2,7,0,8.74,90.1,26.4,97.5,1010.479
2008,6,2,8,0,8.89,90.6,26.3,97.5,1010.42
2008,6,2,9,0,9.12,91.8,26.3,97.5,1010.369
2008,6,2,10,0,9.4,94.1,26.4,97.1,1010.836
2008,6,2,11,0,9.55,96.1,26.3,97.2,1010.829
2008,6,2,12,0,9.27,96.7,26.4,97.0,1011.464
2008,6,2,13,0,9.18,96.5,26.4,96.9,1011.714
2008,6,2,14,0,9.36,97.4,26.6,96.6,1012.018
2008,6,2,15,0,8.62,98.8,26.8,96.4,1011.945
2008,6,2,16,0,7.63,97.6,27.0,96.3,1011.451
2008,6,2,17,0,6.67,94.8,27.1,96.3,1011.108
2008,6,2,18,0,6.38,82.8,27.2,96.6,1010.105
2008,6,2,19,0,6.89,68.9,26.8,97.2,1009.337
2008,6,2,20,0,7.88,62.8,26.6,97.6,1008.801
2008,6,2,21,0,8.41,63.0,26.5,97.8,1008.626
2008,6,2,22,0,8.35,68.6,26.5,97.7,1008.892
2008,6,2,23,0,7.87,72.9,26.4,97.8,1009.597
2008,6,3,0,0,6.91,69.5,26.4,97.9,1010.236
2008,6,3,1,0,6.69,68.7,26.4,97.8,1011.097
2008,6,3,2,0,6.84,67.4,26.5,97.7,1011.83
2008,6,3,3,0,7.03,68.2,26.5,97.7,1011.916
2008,6,3,4,0,7.45,69.6,26.5,97.7,1011.574
2008,6,3,5,0,8.23,74.3,26.4,97.6,1010.918
2008,6,3,6,0,8.59,78.4,26.3,97.5,1010.4
2008,6,3,7,0,8.65,82.2,26.3,97.5,1010.191
2008,6,3,8,0,8.74,86.3,26.3,97.4,1010.287
2008,6,3,9,0,8.87,89.1,26.2,97.5,1010.703
2008,6,3,10,0,8.09,90.0,26.2,97.4,1010.439
2008,6,3,11,0,8.16,89.2,26.2,97.3,1010.867
2008,6,3,12,0,8.4,90.9,26.2,97.3,1011.484
2008,6,3,13,0,8.91,91.3,26.3,97.3,1011.899
2008,6,3,14,0,8.32,89.0,26.3,97.3,1012.269
2008,6,3,15,0,7.97,88.6,26.4,97.3,1012.37
2008,6,3,16,0,7.74,87.5,26.5,96.9,1011.877
2008,6,3,17,0,7.75,84.4,26.6,96.9,1011.299
2008,6,3,18,0,7.44,80.7,26.5,97.1,1010.544
2008,6,3,19,0,7.34,74.0,26.5,97.1,1009.574
2008,6,3,20,0,7.72,68.3,26.4,97.2,1008.652
2008,6,3,21,0,7.7,66.9,26.4,97.3,1008.549
2008,6,3,22,0,7.41,70.2,26.3,97.4,1008.419
2008,6,3,23,0,7.27,69.1,26.3,97.4,1008.844
2008,6,4,0,0,7.06,68.0,26.4,97.5,1009.672
2008,6,4,1,0,7.6,72.1,26.3,97.7,1010.068
2008,6,4,2,0,8.31,76.1,26.4,97.5,1010.925
2008,6,4,3,0,8.58,78.3,26.4,97.5,1011.358
2008,6,4,4,0,8.38,78.4,26.3,97.5,1011.348
2008,6,4,5,0,8.46,80.2,26.2,97.6,1010.809
2008,6,4,6,0,8.62,83.7,26.2,97.5,1009.764
2008,6,4,7,0,8.89,87.9,26.2,97.4,1009.38
2008,6,4,8,0,8.76,91.5,26.1,97.5,1009.156
2008,6,4,9,0,9.1,93.9,26.1,97.5,1009.417
2008,6,4,10,0,9.09,97.0,26.2,97.5,1009.293
2008,6,4,11,0,9.19,95.8,26.3,97.4,1009.974
2008,6,4,12,0,9.26,92.0,26.4,97.3,1010.354
2008,6,4,13,0,9.37,88.2,26.5,97.2,1010.776
2008,6,4,14,0,9.25,85.0,26.6,97.0,1011.152
2008,6,4,15,0,8.78,81.1,26.8,96.8,1011.384
2008,6,4,16,0,8.46,76.6,26.9,96.7,1011.298
2008,6,4,17,0,8.44,72.6,26.8,97.1,1010.778
2008,6,4,18,0,8.69,68.8,26.7,97.2,1010.045
2008,6,4,19,0,8.78,67.5,26.7,97.2,1009.236
2008,6,4,20,0,8.73,65.0,26.6,97.2,1008.364
2008,6,4,21,0,8.71,65.1,26.6,97.1,1008.411
2008,6,4,22,0,8.39,61.7,26.7,97.1,1008.642
2008,6,4,23,0,8.22,61.9,26.6,97.3,1009.134
2008,6,5,0,0,7.93,58.5,26.6,97.3,1010.056
2008,6,5,1,0,8.5,62.3,26.7,97.2,1010.811
2008,6,5,2,0,8.98,67.3,26.7,97.1,1011.578
2008,6,5,3,0,8.96,68.4,26.7,97.1,1011.384
2008,6,5,4,0,9.44,73.7,26.6,97.2,1011.57
2008,6,5,5,0,9.88,78.1,26.6,97.2,1011.201
2008,6,5,6,0,10.1,82.0,26.5,97.3,1010.739
2008,6,5,7,0,10.46,86.3,26.4,97.4,1009.976
2008,6,5,8,0,10.38,90.3,26.4,97.4,1010.065
2008,6,5,9,0,10.34,93.2,26.4,97.1,1009.711
2008,6,5,10,0,10.19,99.2,26.5,97.0,1010.439
2008,6,5,11,0,10.05,99.2,26.5,97.0,1010.601
2008,6,5,12,0,9.57,95.1,26.6,96.9,1011.121
2008,6,5,13,0,9.49,91.6,26.6,96.9,1011.673
2008,6,5,14,0,9.46,88.8,26.7,96.9,1011.74
2008,6,5,15,0,9.52,86.1,26.9,96.6,1012.344
2008,6,5,16,0,9.3,83.0,26.9,96.7,1012.014
2008,6,5,17,0,9.25,80.8,26.9,97.0,1011.522
2008,6,5,18,0,9.31,79.8,26.9,97.0,1010.831
2008,6,5,19,0,9.48,76.2,26.8,97.1,1010.042
2008,6,5,20,0,9.89,73.4,26.8,97.0,1009.568
2008,6,5,21,0,9.86,70.5,26.8,97.0,1009.547
2008,6,5,22,0,9.05,68.2,26.8,96.9,1009.702
2008,6,5,23,0,9.35,66.1,26.7,97.0,1010.039
2008,6,6,0,0,9.83,67.8,26.7,97.0,1010.265
2008,6,6,1,0,10.32,67.4,26.7,96.9,1011.192
2008,6,6,2,0,10.76,68.1,26.7,96.9,1011.677
2008,6,6,3,0,11.03,70.3,26.7,96.9,1011.992
2008,6,6,4,0,11.28,74.3,26.6,97.0,1012.302
2008,6,6,5,0,11.25,78.2,26.6,97.0,1011.961
2008,6,6,6,0,10.94,81.1,26.5,97.2,1011.796
2008,6,6,7,0,10.6,83.1,26.4,97.1,1011.603
2008,6,6,8,0,10.68,84.4,26.4,96.6,1011.297
2008,6,6,9,0,10.96,85.5,26.4,96.1,1011.424
2008,6,6,10,0,10.57,88.2,26.5,95.6,1011.751
2008,6,6,11,0,10.78,90.1,26.5,95.6,1012.288
2008,6,6,12,0,10.79,90.6,26.5,95.5,1012.937
2008,6,6,13,0,10.52,88.3,26.6,95.4,1012.889
2008,6,6,14,0,10.17,87.9,26.7,95.3,1012.999
2008,6,6,15,0,10.02,87.4,26.8,95.2,1013.017
2008,6,6,16,0,9.93,84.4,26.9,95.5,1012.499
2008,6,6,17,0,9.51,79.3,26.9,95.9,1011.776
2008,6,6,18,0,9.51,76.2,26.8,96.1,1011.326
2008,6,6,19,0,9.77,74.2,26.8,96.1,1010.757
2008,6,6,20,0,10.06,72.0,26.7,96.1,1010.018
2008,6,6,21,0,10.28,71.1,26.6,96.1,1009.973
2008,6,6,22,0,10.11,72.3,26.6,96.1,1010.52
2008,6,6,23,0,10.32,71.8,26.6,96.0,1010.572
2008,6,7,0,0,10.65,73.1,26.7,95.7,1010.799
2008,6,7,1,0,10.96,74.3,26.7,95.5,1011.434
2008,6,7,2,0,11.02,75.8,26.6,95.4,1011.922
2008,6,7,3,0,10.71,78.4,26.6,95.3,1012.098
2008,6,7,4,0,10.36,80.1,26.5,95.3,1012.638
2008,6,7,5,0,10.11,82.1,26.4,95.3,1012.179
2008,6,7,6,0,10.18,85.1,26.3,95.3,1011.851
2008,6,7,7,0,10.39,86.3,26.2,95.4,1011.694
2008,6,7,8,0,10.95,87.6,26.2,95.3,1011.161
2008,6,7,9,0,11.24,90.2,26.3,95.1,1011.162
2008,6,7,10,0,10.52,94.6,26.3,95.0,1011.093
2008,6,7,11,0,10.59,93.4,26.3,95.0,1011.016
2008,6,7,12,0,10.73,92.1,26.4,94.9,1011.515
2008,6,7,13,0,10.86,90.9,26.6,94.8,1012.018
2008,6,7,14,0,10.58,89.0,26.7,94.9,1012.554
2008,6,7,15,0,10.18,87.2,26.7,95.1,1012.84
2008,6,7,16,0,10.11,83.4,26.7,95.5,1012.529
2008,6,7,17,0,9.73,79.5,26.7,96.0,1012.126
2008,6,7,18,0,9.57,75.3,26.7,96.1,1011.311
2008,6,7,19,0,10.02,71.9,26.6,96.3,1010.541
2008,6,7,20,0,10.15,70.4,26.7,96.3,1009.871
2008,6,7,21,0,10.15,70.6,26.6,96.6,1009.368
2008,6,7,22,0,9.51,73.7,26.6,96.4,1009.767
2008,6,7,23,0,9.47,71.9,26.6,96.6,1009.914
2008,6,8,0,0,9.79,70.1,26.6,96.6,1010.435
2008,6,8,1,0,10.63,72.0,26.7,96.4,1010.908
2008,6,8,2,0,10.95,74.6,26.7,96.5,1011.778
2008,6,8,3,0,10.25,76.8,26.7,96.6,1012.346
2008,6,8,4,0,10.29,79.9,26.6,96.8,1012.64
2008,6,8,5,0,10.43,82.5,26.5,97.0,1012.314
2008,6,8,6,0,10.07,83.4,26.4,97.2,1011.44
2008,6,8,7,0,9.84,84.3,26.3,97.2,1011.202
2008,6,8,8,0,9.49,85.0,25.9,97.6,1010.714
2008,6,8,9,0,9.09,87.1,26.3,96.8,1011.27
2008,6,8,10,0,8.33,88.1,26.2,97.1,1010.993
2008,6,8,11,0,8.61,89.3,26.2,97.1,1011.028
2008,6,8,12,0,8.72,92.9,26.2,97.0,1011.648
2008,6,8,13,0,8.55,92.8,26.3,97.0,1011.744
2008,6,8,14,0,8.25,92.2,26.6,96.6,1012.095
2008,6,8,15,0,8.05,90.3,26.8,96.3,1012.139
2008,6,8,16,0,7.57,84.9,26.9,96.3,1012.101
2008,6,8,17,0,7.16,74.7,26.9,96.5,1011.503
2008,6,8,18,0,7.74,68.2,26.8,96.8,1011.058
2008,6,8,19,0,8.3,64.3,26.7,96.9,1009.978
2008,6,8,20,0,8.36,64.6,26.7,97.0,1009.461
2008,6,8,21,0,8.01,65.2,26.7,96.9,1009.332
2008,6,8,22,0,8.05,64.9,26.6,97.4,1009.606
2008,6,8,23,0,8.3,66.4,26.6,97.4,1009.66
2008,6,9,0,0,8.29,67.9,26.7,97.4,1010.43
2008,6,9,1,0,8.63,71.4,26.7,97.4,1010.981
2008,6,9,2,0,9.61,75.7,26.7,97.3,1011.713
2008,6,9,3,0,9.69,76.9,26.6,97.4,1012.208
